日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20250630,9418,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20250630,9419,ワイヤレスゲート,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20250630,9421,エヌジェイホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20250630,9423,フォーバル・リアルストレート,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20250630,9424,日本通信,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20250630,9425,ＲｅＹｕｕ　Ｊａｐａｎ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20250630,9428,クロップス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20250630,9432,日本電信電話,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,1,TOPIX Core30
20250630,9433,ＫＤＤＩ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,1,TOPIX Core30
20250630,9434,ソフトバンク,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,1,TOPIX Core30
20250630,94345,ソフトバンク第１回社債型種類株式,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20250630,94346,ソフトバンク第２回社債型種類株式,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20250630,9435,光通信,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20250630,9436,沖縄セルラー電話,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20250630,9438,エムティーアイ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20250630,9439,エム・エイチ・グループ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20250630,9441,ベルパーク,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20250630,9444,トーシンホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20250630,9445,フォーバルテレコム,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20250630,9446,サカイホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20250630,9449,ＧＭＯインターネットグループ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20250630,9450,ファイバーゲート,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20250630,9466,アイドママーケティングコミュニケーション,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20250630,9467,アルファポリス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20250630,9468,ＫＡＤＯＫＡＷＡ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20250630,9470,学研ホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20250630,9474,ゼンリン,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20250630,9475,昭文社ホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20250630,9476,中央経済社ホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20250630,9478,ＳＥホールディングス・アンド・インキュベーションズ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20250630,9479,インプレスホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20250630,9501,東京電力ホールディングス,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20250630,9502,中部電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20250630,9503,関西電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20250630,9504,中国電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20250630,9505,北陸電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20250630,9506,東北電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20250630,9507,四国電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20250630,9508,九州電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20250630,9509,北海道電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20250630,9511,沖縄電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,6,TOPIX Small 1
20250630,9513,電源開発,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20250630,9514,エフオン,スタンダード（内国株式）,4050,電気・ガス業,11,電力・ガス,7,TOPIX Small 2
20250630,9517,イーレックス,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,7,TOPIX Small 2
20250630,9519,レノバ,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,6,TOPIX Small 1
20250630,9531,東京瓦斯,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20250630,9532,大阪瓦斯,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20250630,9533,東邦瓦斯,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,4,TOPIX Mid400
20250630,9534,北海道瓦斯,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,7,TOPIX Small 2
20250630,9535,広島ガス,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,7,TOPIX Small 2
20250630,9536,西部ガスホールディングス,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,7,TOPIX Small 2
20250630,9537,北陸瓦斯,スタンダード（内国株式）,4050,電気・ガス業,11,電力・ガス,-,-
20250630,9539,京葉瓦斯,スタンダード（内国株式）,4050,電気・ガス業,11,電力・ガス,-,-
20250630,9543,静岡ガス,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,6,TOPIX Small 1
20250630,9551,メタウォーター,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス,6,TOPIX Small 1
20250630,9552,Ｍ＆Ａ総研ホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20250630,9553,マイクロアド,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20250630,9554,ＡＶｉＣ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20250630,9556,ＩＮＴＬＯＯＰ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20250630,9557,エアークローゼット,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20250630,9558,ジャパニアス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20250630,9560,プログリット,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20250630,9561,グラッドキューブ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20250630,9562,ビジネスコーチ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20250630,9563,Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20250630,9564,ＦＣＥ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20250630,9565,ＧＬＯＥ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20250630,9600,アイネット,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20250630,9601,松竹,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20250630,9602,東宝,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20250630,9603,エイチ・アイ・エス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20250630,9605,東映,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20250630,9610,ウィルソン・ラーニング　ワールドワイド,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20250630,9612,ラックランド,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20250630,9613,ＮＴＴデータグループ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20250630,9616,共立メンテナンス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,4,TOPIX Mid400
20250630,9619,イチネンホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20250630,9621,建設技術研究所,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20250630,9622,スペース,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20250630,9625,セレスポ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20250630,9627,アインホールディングス,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400
20250630,9628,燦ホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20250630,9629,ピー・シー・エー,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20250630,9632,スバル興業,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20250630,9633,東京テアトル,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20250630,9635,武蔵野興業,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20250630,9636,きんえい,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20250630,9639,三協フロンテア,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
